dataset,subject_uid,bids_subject_id,Original_ID,fold,session,task,suffix,remote_key,remote_size_bytes,local_path,status,downloaded,local_size_bytes,size_match
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,121946500,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,121946500,True
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2406512,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2406512,True
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87107075,sub-005,3076,0,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-005/ses-01/eeg/sub-005_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27925,data\raw\ds003522\sub-005\ses-01\eeg\sub-005_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27925,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,126100000,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,126100000,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_eeg.json,552,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,552,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2470408,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2470408,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87108749,sub-006,3034,2,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-006/ses-01/eeg/sub-006_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27924,data\raw\ds003522\sub-006\ses-01\eeg\sub-006_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27924,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,144417000,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,144417000,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2752208,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2752208,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87111903,sub-009,3016,0,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-009/ses-01/eeg/sub-009_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27954,data\raw\ds003522\sub-009\ses-01\eeg\sub-009_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27954,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,125359000,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,125359000,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_eeg.json,554,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,554,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2459008,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2459008,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87115595,sub-013,3054,2,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-013/ses-01/eeg/sub-013_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27932,data\raw\ds003522\sub-013\ses-01\eeg\sub-013_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27932,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,128056500,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,128056500,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2500512,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2500512,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87123864,sub-017,3064,4,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-017/ses-01/eeg/sub-017_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27936,data\raw\ds003522\sub-017\ses-01\eeg\sub-017_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27936,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,119665000,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,119665000,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_eeg.json,554,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,554,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2371408,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2371408,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87127979,sub-020,3092,3,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-020/ses-01/eeg/sub-020_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27909,data\raw\ds003522\sub-020\ses-01\eeg\sub-020_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27909,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,124611500,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,124611500,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_eeg.json,555,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,555,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2447512,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2447512,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87130454,sub-021,3032,0,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-021/ses-01/eeg/sub-021_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27906,data\raw\ds003522\sub-021\ses-01\eeg\sub-021_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27906,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,channels.tsv,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,769,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_channels.tsv,DOWNLOADED,True,769,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,coordsystem.json,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,141,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_coordsystem.json,DOWNLOADED,True,141,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,eeg.fdt,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,124046000,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_eeg.fdt,DOWNLOADED,True,124046000,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,eeg.json,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_eeg.json,554,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_eeg.json,DOWNLOADED,True,554,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,eeg.set,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_eeg.set,2438808,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_eeg.set,DOWNLOADED,True,2438808,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,electrodes.tsv,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,1460,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_electrodes.tsv,DOWNLOADED,True,1460,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,events.json,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_events.json,137,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_events.json,DOWNLOADED,True,137,True
ds003522,M87139163,sub-029,3050,2,ses-01,ThreeStimAuditoryOddball,events.tsv,ds003522/sub-029/ses-01/eeg/sub-029_ses-01_task-ThreeStimAuditoryOddball_events.tsv,27894,data\raw\ds003522\sub-029\ses-01\eeg\sub-029_ses-01_task-ThreeStimAuditoryOddball_events.tsv,DOWNLOADED,True,27894,True
